f1b0b103-1107-4bf5-8f47-ab0232a963f3,250
bb64ea44-53fb-4b8f-8e6b-ad25e82baa16,0
02b7e902-507f-4711-9dce-6218278dae88,0
cef0d8da-ac71-4338-b048-ba318641cfb9,2
89690ba2-8b5c-4f41-a0e0-5ddfcd4d79ea,0
e8ccddb2-358b-4abe-a39d-1c224b626839,8
4b8b30b1-d103-43e8-8b83-ec51c257cdbc,20
a6636e09-9f02-4075-aeeb-c1a00fcce55d,20
4ddbb116-a78b-4bb3-9247-71fcd7ee376f,0
d32e2f67-3aed-4d91-8306-250a5ab8982d,0
9efd3b50-b143-40c6-92d9-cec9d9c56f5c,90
2b5969ec-6056-4502-891d-c83defa4faa8,80
e50c3e04-632c-46ff-b61c-aa810a3dc684,60
5dfaaa70-7774-4f4b-8b18-f27b5132d88d,25
ae9bbbd6-63c5-48c0-a18b-026e8e83e472,0
2a505f3c-21b6-4839-86d5-df43894997c3,0
2473a475-678a-465c-906d-e5ddd24092eb,0
1d1a109e-9a10-4aac-b812-199dab269771,0
eb421105-deb3-4712-b8e4-773fce9a9eb2,2
c3590c71-3987-4734-9448-59e679af064e,0
1ecbe48d-8a5b-47b9-b48f-66843d40b916,0
52cfa5f2-48e1-44ce-a316-442c72e0828c,0
18a816c0-c2cc-40e2-8dfd-fb946e112d7f,8
d36fee6c-7dcb-4df7-890c-9b117c561332,50
add8afd5-dd28-4628-adc6-d50b3c2b8d98,15
7a2718d3-b116-4f25-b91d-0508e17a51f0,15
8fc8f3ed-63e3-4391-a0da-12c60ade622f,80
50ff634f-820e-4c39-8e5b-d990519be44e,8
3068cf64-1c4e-444f-9fd9-4d8f0ab47b82,20
b6f0b3ca-1a32-4b4e-a539-2d3af6cf4e34,10
32eb7cf6-7a0c-466e-ac50-19546a6d4c4f,0
3b081ea9-a623-4bfa-a053-358cb65f909d,0
eba5a596-9746-406b-9677-d3350d0429a9,0
ca7ec5b4-de44-4c85-871a-cfadd4ee27bd,0
f9040ade-eb69-40e6-baa2-7ceb4b35ca3e,240
4268b1e1-2f3b-4d49-abed-5ff1d8c399cb,0
d1a813aa-ea1d-4592-8892-1a7dcb863d42,0
da5dfa55-77c9-4d1e-bc5c-3e270748f73d,0
43943381-c310-47b0-bdde-d8ecdf58d2c9,250
9e159278-925b-4b9e-90ef-8888088e5496,8
a5718637-046f-440a-a0f5-e4907a647020,8
3470d1b8-14cc-45a4-8b6f-bb9e6487d9b6,1
7bd616c1-5101-46cd-be92-1c760f482e81,30
5d4cdb25-b55e-4dc0-b67a-9b356f163393,0
cfd70e08-c9c2-4d5e-81ae-dd0b7e7fa7fc,20
cd99271c-de8b-4f9e-9de1-d3497e7f7c6a,90
4a1e2fc7-a0a6-4f8a-9a81-97a505472211,12
9f78b0be-4d21-4ccc-9c97-39514e81f026,1
71c8a325-aca0-4262-b2e0-08e7ccd5a66f,0
840f4a70-787f-4216-96ad-c1d0faaf9e85,20
1c433699-84b9-4efc-833e-9278f2d34083,1
1ad9f61f-eb35-4e50-b7f8-09a469cf35c3,60
ff5a0a79-03c8-45a2-9d03-d0cd94dc74fd,20
f470426f-e7bc-4612-aa72-d3028d242135,5
adabee97-176c-40a5-9226-bd6b36cde6ce,12
37ed74e4-cc4c-422e-86c9-b4f8998d7434,3
8ed494f9-3232-46c0-b8fc-27d323264743,100
745976bd-57a9-4135-b3ba-cd44eaea8d66,120
0222ecd1-0117-4a07-a643-fc6aa1d6cc49,150
02ae8a64-2202-4113-8ece-0ea7f59cdc6d,150
ee8b2ea0-0924-4619-afa2-b0026ad137c8,100
64113de8-1ee8-4904-80b1-6589bb077814,10
c74fdea1-75d3-4bfe-beae-46cf2055b4f9,0
0471a7ee-7aed-4785-8fcc-635c90a104c9,0
f5f631f4-5b67-4800-9bc3-51d1f5ab3f3a,90
823ab77f-aafe-4f42-b3bc-fbd0f9413fad,6
c0279c1d-9e7a-4d78-ab8c-5155b898119f,5
b2177061-8c53-4029-98d1-17b7a2006fdc,12
65e4369b-edac-4e2a-ba53-de24650fc628,3
0fc5f066-4440-4cfe-ae4c-bb9135b6aaaf,8
3399de01-0016-4bc0-839c-c7363729ff14,50
39e76073-d5b3-46f6-8acd-3e11bf64eacd,30
c360b47f-1705-450d-96c9-a76a1d27f1e5,0
0e060539-64de-4675-814b-a62f7297c86e,3
af8a65d1-9154-4beb-9879-af5c23d81434,20
8b96e51d-7af2-4f11-a90f-7e9c37a0b850,10
cf787766-3229-4ded-ac0b-599a682b79df,400
9080fb9d-7fa8-4eba-b499-d22e133f38d7,12
1861885b-7ec9-4adc-8671-c3cedb36ee36,18
52f55669-95de-4e56-84b4-cf833baeae74,10
c9162124-1631-4e2b-bdc8-ecc7f89fe0b7,0
3a83dc73-87ec-4374-b377-05ce1be8adb4,60
ee3a5ddb-f0c6-47c8-be8f-764c63acae5d,2
33118386-ec14-45ae-81b8-31db8f3acf46,10
d7121762-e323-42f6-a954-a6824e1d2050,4
b0035468-aa6f-4753-9270-aca30daf9aef,30
fe10e8cf-85c5-47ed-8804-d3965a9c64a4,3
2394d143-ad9c-4c03-bba9-0eb574bbb9f0,3
1c46ca85-8cd4-46fe-8cee-70f7d1234dc4,6
7ce17f87-cab1-4973-ac96-a795b9be0f95,30
fc31cfb2-4ae6-4037-a13f-ee56acce0c3b,30
fca31ede-fb64-4690-b57a-706edc595755,0
0f02b180-25ab-4a40-a33e-99240617b117,4
0b4d3a76-77cd-4834-be23-aaf4739b55b6,0
44e130ee-7d3a-4d94-81f9-c29e15f14174,0
1766d2af-0f4d-43ec-928a-d850ef39565b,5
70a93879-f72c-469c-b84c-03cb33190724,2
d3887860-24e2-4bda-a96d-798422281d8a,5
4a413c94-fb85-4ef5-9230-7400a6dc24a9,30
f9074a1a-8c18-4bb5-85b5-61b1806d1aa0,0
c42c1f90-3a6e-49b6-8f97-5095ac67ffe3,0
f5d12428-6c2c-4216-a41c-91e67f8bfa3e,3
76b3dd33-6fc9-4d36-a847-a1e779a747ca,120
c3eb86cc-b5dd-41e2-ade5-91fd40677f50,0
0d0b580e-51d8-4166-9812-cd91ce2e0c16,0
2ff45973-6c6f-4d49-8cfd-f8ab488b4c84,0
5d8b88b4-1aa0-46a2-942c-9cdf7f1087ca,5
947e0110-9039-4ad8-b28c-51c060c9c6a7,10
29857ca4-7554-4d9c-b51d-8981ea90ddfe,0
09cf4078-ec88-44f8-9753-e8360ad3f656,5
235dde72-f0af-43d2-84aa-788e4e7eb5cc,60
ed2c07b7-9572-4e1b-8a75-1d142bb979cc,2
08687652-a91b-4cf5-af94-f972d7921c0d,12
8370ca64-d539-4297-bb56-618389450f4b,0
1fb1916f-32c7-413a-acae-686c645cc52a,1
34fd93f3-08a3-408f-b04c-2e5675af280b,6
528d2b36-1554-43da-beec-cdaad8635bfe,6
24abfad1-295c-44c0-80bb-2f399983e9bf,70
058603e4-1b8a-40e8-a49c-d42b2d40ec1c,0
e8f67d4c-8280-43f2-8936-bcf2c59fb467,0
40c08428-adb9-411f-97d2-f4d77e3cff86,65
42034206-90d5-47c8-a05a-3d8013f8cb4f,10
7fac49ac-2e19-45ad-9716-273ec5752bdd,0
b2f78bcf-41e7-48d4-a2a3-8643a2ccb34d,0
03884811-c30f-4afe-8bb1-3f0d47b65cb4,0
19a1e0fb-e85e-499f-b70b-e9ad94b8ae9f,0
c796f3b8-3c5e-4fd5-8ff7-5db904bf9ea2,20
f266f4a0-62c5-4f02-affa-959dcf6b7581,5
d049fa25-9ff2-442d-90bf-0c90b8e839c6,50
bb89401c-123c-4314-96b6-a4a4eba373e6,3
26c43e9f-2d33-4ad9-814f-263a7d7fc8e9,20
ef8287f1-d140-4e25-b005-5c7203051de3,15
0af32ede-b32c-45e6-97a6-79508f078f3f,0
9ecc3260-6064-4767-a388-04a403c7cde5,15
fd02c1a3-2698-46e6-a84e-81b6716038e0,500
b143ba6e-7372-4802-8d25-555552c8496e,20
249aa5bd-013d-4902-9b47-5220ea66389f,25
870b7dec-0a00-4035-b2ef-2e9cc3cef962,3
9dafb7ea-d6ee-417e-8a62-c6b254942465,70
6af2118d-d150-46c8-95ac-8a117d840c62,10
0e048517-e366-4e0a-ad2a-0f25726973d4,0
bbfbb129-388d-474d-a3d3-bec10f3bdbd0,3
aff52de8-920a-4436-b657-fe77736f8f19,10
68389a48-b829-4330-9a1f-b9f1fdc5a266,1
7ef42159-1421-4e8f-b3b4-8a471adce23e,6
517ecbf6-b9f7-497e-8170-9c0782876803,3
a5beab42-ac9b-4ab4-86c6-4f8e801e6f2e,12
24448220-a63f-449d-b23f-3a1799875bcb,0
04b8e20a-8072-4a1c-9da3-eaa65a989860,3
e956c136-51a3-48ff-b8df-6bf94dbd16f8,0
57352d0b-e387-4c1e-b86c-9ed907744e8d,70
480b8171-d1a0-4e68-90a6-2c9217c5794e,3
cf65d827-206f-46fc-9a87-abc37fb9c65f,2
37f47e1a-dc55-4809-b271-4d9e58c76146,1
ffa22aa1-6ca9-4422-a65a-39abda443540,10
b038734e-4203-4d3d-b636-cdfa2a900a59,60
e2f1552e-692a-4692-8950-b5a000554a8a,1
34970a94-bc55-49f0-8ac3-15d07e8acc14,0
f164aee0-c486-4734-80dc-fb544e02c750,3
a2a30596-15a8-4146-a897-7f8a0d5f52cd,70
e320efd0-8b48-4e55-8f4f-47b339bb2c19,70
9d5bd010-acf2-408d-a4b6-639080c8320a,25
0e26fdd0-0f3e-4c8e-803e-0aadc3b80818,0
06bb6025-76b4-47a3-a6c6-03c22ca726b4,0
1f400863-068d-4d7d-bad8-8afdeeba665d,5
0bfeeb26-6309-4e0e-b98f-af904cc45711,0
5900b90a-9995-4a4c-ad7f-0ded094d961f,3
e89a23d8-f114-4d3d-9253-bdc1a46826f7,1
d6ce30eb-a44b-41f2-93d6-29fc44959817,5
41ec2ce7-15b3-4e54-825a-359d861aa318,10
74888bdc-3730-41f1-9f21-003d29293ba6,40
6e1cff14-bd48-4fe9-87e3-fda90cf0180a,50
3eb74413-24fa-4f2f-a132-64fe59754801,4
ebd51cbd-4256-47f6-8635-85139c0aa0e6,4
e7e76fe3-4c2d-4fe3-aa5a-4fca755ff95c,3
21b68bbf-0356-4c36-851d-3969bb6ca005,3
7379fcb3-a59e-4fb9-82e1-5ae1ca576b04,6
822ad6f4-8a00-4a36-acbf-2c49ce3e8c9b,1
ed2a1c82-9b48-4ad6-8518-a1b1d351621d,0
f3e66cdb-fbf9-4857-84e7-58b4d82996bc,0
af9fa0c8-206f-480b-9ad9-71b1b27f7ca6,4
495e592e-3d64-4bf7-b52d-67cc213fb830,50
cee7692f-95c2-4bd3-a51f-00f04a3a1423,4
e501f7c5-c02a-49e3-b07a-fcc8ed06e93f,100
a77063c2-91e0-4fc9-9275-c2bdf602b426,0
96b06db3-7667-4fe7-8053-ef1b2bbcac7f,1200
80378992-a177-4472-a858-b6722d35662b,5
d8b40e45-b6a2-450f-97f5-e70d50efaef8,1
27644d96-a652-4163-9de3-ff3123874bbe,2
068c9ffe-89ec-403f-8755-282a9c2447d5,10
8652bed6-71ed-44ce-8754-9c9355a9b81f,0
ebdbd386-dfac-4d36-a710-0036541e0428,5
d3f01175-4689-45c7-bea9-2e04ba3bca12,5
193586af-2532-42e9-95cc-4e7d348827a6,4
542e3ed3-6f1c-40f4-973f-49c124bcb341,4
490e459a-12b9-4a66-b272-f11ae95199b1,0
888a738a-5d7c-4d7c-be29-a3e493fda0e6,2
02300a9c-78d5-4799-834c-2d2e67b2c182,10
100643e3-4b9f-4bdc-bfcb-4cb2fa9c4063,0
10a2e192-99aa-4887-ae6e-06a8b4da0190,10
db908b20-c8e9-4ef6-bbc0-139672f61219,0
5131af85-e33b-4f8f-a281-349f1f6e49c7,0
9da690ed-330a-4f42-9902-6b7ab0f5f459,2
e254ddf1-1fc9-4835-9ea8-3f68390b87c0,0
ddb618ae-67d8-416b-9df2-c91a391aa1d8,0
e92131c6-83af-49d1-91ea-374c8f6817b2,0
6ae8459e-1003-457e-bc2d-7933c8bcd1bb,2
ccb8dba8-147b-4f91-8395-9bc3b69de21b,3
6d41d4f3-5552-4faf-bf4d-2b8aae08b472,3
e730c63a-99fb-4e4b-a6de-f83e4497c068,70
255845e0-35ca-4105-b492-6358d55165d0,55
45e9c337-5592-425a-b8d5-28d8ffc10cde,15
1c14e7f4-5670-4b78-9e56-8b813d8ff582,60
b1ef54dd-6529-4e13-9123-39ac18c42a56,10
98db9905-596c-4a99-8af5-08bf6585803d,10
7829931b-b81f-4d2b-83db-883010880ccb,18
efd4a33f-027c-4285-aaea-212de750f693,1
4a73c2ec-8c02-48bf-b566-ebd6bc6db2a0,0
feb03874-d25a-4884-be3a-5a63221d9632,15
90df476c-d0b0-4e40-b37d-25b58bf531b4,0
e4c367b1-ca6c-457d-9ac1-b5ffcb56d95a,2
0ec7ae1a-2877-48f4-861a-4507dc6bede7,10
a1d9d3af-3ee0-40c0-9336-474798f213f6,5
c3f28d1e-a110-4f1e-a326-af95fc6920c4,2
7e94a05c-7fff-4e96-b37f-bc364414e0e2,1
7336bdbb-d343-468c-97ea-fed74ad39552,15
a4283cc0-4ee4-4be5-befe-64effd357cca,1
09de70ee-b268-48ce-9d3d-31121b45308a,1
e88e8a45-b4b9-4d3b-a3a2-d0d58cd7a9f6,6
